_id,YIL,YARDIM_TALEBI,BASVURU_SEKLI,BASVURU_TIPI,CINSIYET,BASVURU_ADEDI
4153,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,16
4154,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,6
4155,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,5
4156,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,2
4157,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,1
4158,2017,EŞYA YARDIMI,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
4159,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,42
4160,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,6
4161,2017,EŞYA YARDIMI,HİM,VATANDAŞ,ERKEK,1
4162,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,2
4163,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,2
4164,2017,EŞYA YARDIMI,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,1
4165,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,4
4166,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,11
4167,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,43
4168,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,3
4169,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,25
4170,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,3
4171,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,1
4172,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,3
4173,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,8
4174,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,4
4175,2017,EŞYA YARDIMI,DİLEKÇE,YANGINZEDE,ERKEK,2
4176,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,1
4177,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,3
4178,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,1
4179,2017,EŞYA YARDIMI,DİLEKÇE,YABANCI UYRUKLU,ERKEK,1
4180,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,63
4181,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,20
4182,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,32
4183,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,5
4184,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,8
4185,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,6
4186,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,7
4187,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,4
4188,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,5
4189,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,1
4190,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,1
4191,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,1
4192,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,37
4193,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,1
4194,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,3
4195,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,1
4196,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,4
4197,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,3
4198,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,9
4199,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,2
4200,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,ERKEK,4
4201,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,2
4202,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,30
4203,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,3
4204,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,44
4205,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,ERKEK,6
4206,2017,EŞYA YARDIMI,DİLEKÇE,YAŞLILAR,KADIN,7
4207,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,ERKEK,3
4208,2017,EŞYA YARDIMI,DİLEKÇE,ENGELLILER,KADIN,4
4209,2017,EŞYA YARDIMI,DİLEKÇE,VATANDAŞ,KADIN,22
4210,2017,FENİLKETONÜRİ,DİLEKÇE,VATANDAŞ,KADIN,2
4211,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,ERKEK,1
4212,2017,FENİLKETONÜRİ,DİLEKÇE,VATANDAŞ,KADIN,1
4213,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,1
4214,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,1
4215,2017,FENİLKETONÜRİ,DİLEKÇE,VATANDAŞ,ERKEK,1
4216,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,1
4217,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,2
4218,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,ERKEK,2
4219,2017,FENİLKETONÜRİ,DİLEKÇE,FENİLKETONÜRİ HASTASI,KADIN,2
4220,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,475
4221,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,210
4222,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,716
4223,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,4
4224,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,10
4225,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,16
4226,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,22
4227,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,11
4228,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,48
4229,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,6
4230,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,3
4231,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,9
4232,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,53
4233,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,9
4234,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,3
4235,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,20
4236,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,3
4237,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,12
4238,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,5
4239,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,13
4240,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,4
4241,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,9
4242,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,12
4243,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,2
4244,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,3
4245,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,3
4246,2017,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,1
4247,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,7
4248,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,102
4249,2017,GIDA,DİLEKÇE,DOĞAL AFET (KAR YAĞIŞI),KADIN,2
4250,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,7
4251,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,7
4252,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,14
4253,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,6
4254,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,16
4255,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,4
4256,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,20
4257,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,23
4258,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4259,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,7
4260,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,7
4261,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,10
4262,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,5
4263,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,3
4264,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,4
4265,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,3
4266,2017,GIDA,DİLEKÇE,DEPREMZEDE,ERKEK,1
4267,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,3
4268,2017,GIDA,DİLEKÇE,DEPREMZEDE,ERKEK,1
4269,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4270,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,474
4271,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,596
4272,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,9
4273,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,278
4274,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,8
4275,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,8
4276,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,32
4277,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,15
4278,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,8
4279,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,7
4280,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,7
4281,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,6
4282,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,13
4283,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,6
4284,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,3
4285,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,4
4286,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,189
4287,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,255
4288,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,431
4289,2017,GIDA,DİLEKÇE,DOĞAL AFET (KAR YAĞIŞI),ERKEK,115
4290,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,763
4291,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,725
4292,2017,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,2
4293,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,7
4294,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,395
4295,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,37
4296,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,11
4297,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,6
4298,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,13
4299,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,11
4300,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,4
4301,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,6
4302,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,9
4303,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,17
4304,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,13
4305,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,6
4306,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,13
4307,2017,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,1
4308,2017,GIDA,DİLEKÇE,DEPREMZEDE,KADIN,1
4309,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4310,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,4
4311,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,1
4312,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,2
4313,2017,GIDA,DİLEKÇE,YABANCI UYRUKLU,ERKEK,1
4314,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,238
4315,2017,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,KADIN,3
4316,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,19
4317,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,21
4318,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,11
4319,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,7
4320,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,6
4321,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,3
4322,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,9
4323,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,6
4324,2017,GIDA,DİLEKÇE,YABANCI UYRUKLU,ERKEK,1
4325,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,5
4326,2017,GIDA,DİLEKÇE,ÇÖLYAK HASTASI,ERKEK,1
4327,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,5
4328,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,2
4329,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,2
4330,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,7
4331,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,2
4332,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,807
4333,2017,GIDA,DİLEKÇE,DEPREMZEDE,KADIN,1
4334,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,376
4335,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,115
4336,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,244
4337,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,5
4338,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,13
4339,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,49
4340,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,31
4341,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,7
4342,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4343,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,4
4344,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,13
4345,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,3
4346,2017,GIDA,HİM,VATANDAŞ,KADIN,1
4347,2017,GIDA,DİLEKÇE,DOĞAL AFET (KAR YAĞIŞI),KADIN,4
4348,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,2
4349,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,5
4350,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,1
4351,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,8
4352,2017,GIDA,DİLEKÇE,YABANCI UYRUKLU,ERKEK,1
4353,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,6
4354,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,3
4355,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4356,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,5
4357,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
4358,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,3
4359,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,1
4360,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,1
4361,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
4362,2017,GIDA,HİM,VATANDAŞ,KADIN,1
4363,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,346
4364,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,9
4365,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,17
4366,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,17
4367,2017,GIDA,DİLEKÇE,YANGINZEDE,KADIN,1
4368,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,8
4369,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,4
4370,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,6
4371,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,21
4372,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,9
4373,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,10
4374,2017,GIDA,DİLEKÇE,ENGELLILER,KADIN,5
4375,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,4
4376,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,4
4377,2017,GIDA,DİLEKÇE,SELZEDE,KADIN,1
4378,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,407
4379,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,7
4380,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,176
4381,2017,GIDA,DİLEKÇE,VATANDAŞ,ERKEK,301
4382,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,4
4383,2017,GIDA,DİLEKÇE,YANGINZEDE,ERKEK,13
4384,2017,GIDA,DİLEKÇE,VATANDAŞ,KADIN,150
4385,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,34
4386,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,14
4387,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,5
4388,2017,GIDA,DİLEKÇE,ENGELLILER,ERKEK,2
4389,2017,GIDA,DİLEKÇE,YAŞLILAR,ERKEK,1
4390,2017,GIDA,DİLEKÇE,YAŞLILAR,KADIN,4
4391,2017,GIDA,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,5
4392,2017,GIDA,DİLEKÇE,DENETİMLİ SERBESTLİK,KADIN,1
4393,2017,GIDA,DİLEKÇE,YABANCI UYRUKLU,KADIN,2
4394,2017,GIDA,DİLEKÇE,SELZEDE,ERKEK,1
4395,2017,GIDA,DİLEKÇE,YABANCI UYRUKLU,KADIN,1
4396,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,3
4397,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,6
4398,2017,GİYSİ,DİLEKÇE,YAŞLILAR,KADIN,1
4399,2017,GİYSİ,DİLEKÇE,ENGELLILER,ERKEK,1
4400,2017,GİYSİ,DİLEKÇE,VATANDAŞ,ERKEK,4
4401,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,3
4402,2017,GİYSİ,DİLEKÇE,VATANDAŞ,ERKEK,2
4403,2017,GİYSİ,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
4404,2017,GİYSİ,DİLEKÇE,VATANDAŞ,ERKEK,2
4405,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,9
4406,2017,GİYSİ,DİLEKÇE,YAŞLILAR,ERKEK,1
4407,2017,GİYSİ,DİLEKÇE,YAŞLILAR,ERKEK,1
4408,2017,GİYSİ,DİLEKÇE,VATANDAŞ,ERKEK,1
4409,2017,GİYSİ,DİLEKÇE,YAŞLILAR,KADIN,1
4410,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,13
4411,2017,GİYSİ,DİLEKÇE,ENGELLILER,ERKEK,2
4412,2017,GİYSİ,DİLEKÇE,DENETİMLİ SERBESTLİK,ERKEK,1
4413,2017,GİYSİ,DİLEKÇE,YANGINZEDE,ERKEK,1
4414,2017,GİYSİ,DİLEKÇE,VATANDAŞ,KADIN,12
4415,2017,GİYSİ,DİLEKÇE,YAŞLILAR,ERKEK,1
4416,2017,GİYSİ,DİLEKÇE,VATANDAŞ,ERKEK,4
4417,2017,GİYSİ,DİLEKÇE,YAŞLILAR,ERKEK,1
4418,2017,GİYSİ,DİLEKÇE,YAŞLILAR,KADIN,1
4419,2017,GİYSİ,DİLEKÇE,ENGELLILER,ERKEK,1
4420,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,1
4421,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,VATANDAŞ,KADIN,1
4422,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,1
4423,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,1
4424,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,3
4425,2017,GÖRME ENGELLİ BASTON,DİLEKÇE,ENGELLILER,ERKEK,1
4426,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,1
4427,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,2
4428,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,5
4429,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,8
4430,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,3
4431,2017,HASTA BEZİ,DİLEKÇE,YAŞLILAR,KADIN,1
4432,2017,HASTA BEZİ,DİLEKÇE,YAŞLILAR,KADIN,1
4433,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,2
4434,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,3
4435,2017,HASTA BEZİ,DİLEKÇE,YAŞLILAR,KADIN,1
4436,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,3
4437,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,2
4438,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,2
4439,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,1
4440,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,2
4441,2017,HASTA BEZİ,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
4442,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,3
4443,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,2
4444,2017,HASTA BEZİ,DİLEKÇE,ŞEHIT VE GAZI AILELERI,ERKEK,1
4445,2017,HASTA BEZİ,DİLEKÇE,VATANDAŞ,ERKEK,1
4446,2017,HASTA BEZİ,DİLEKÇE,VATANDAŞ,KADIN,1
4447,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,8
4448,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,2
4449,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,1
4450,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,1
4451,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,1
4452,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,1
4453,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,2
4454,2017,HASTA BEZİ,DİLEKÇE,YAŞLILAR,KADIN,2
4455,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,KADIN,4
4456,2017,HASTA BEZİ,DİLEKÇE,ENGELLILER,ERKEK,2
4457,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
4458,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
4459,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ŞEHIT VE GAZI AILELERI,KADIN,1
4460,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
4461,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,5
4462,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
4463,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
4464,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
4465,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,1
4466,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
4467,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,ERKEK,1
4468,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
4469,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
4470,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,4
4471,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,VATANDAŞ,ERKEK,1
4472,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
4473,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
4474,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
4475,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,5
4476,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,2
4477,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,3
4478,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,YAŞLILAR,KADIN,1
4479,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,3
4480,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,ERKEK,2
4481,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,1
4482,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,4
4483,2017,HASTA ÖNÜ YEMEK MASASI,DİLEKÇE,ENGELLILER,KADIN,2
4484,2017,HASTA YATAĞI,DİLEKÇE,YAŞLILAR,KADIN,1
4485,2017,HASTA YATAĞI,DİLEKÇE,ENGELLILER,ERKEK,1
4486,2017,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,2
4487,2017,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,2
4488,2017,HASTA YATAĞI,DİLEKÇE,ENGELLILER,KADIN,3
